Temperature (K)	Pressure (MPa)	Density (kg/m3)	Volume (m3/kg)	Internal Energy (kJ/kg)	Enthalpy (kJ/kg)	Entropy (J/g*K)	Cv (J/g*K)	Cp (J/g*K)	Sound Spd. (m/s)	Joule-Thomson (K/MPa)	Viscosity (uPa*s)	Therm. Cond. (W/m*K)	Phase
122.049040	1.72000000	3.39513130	0.294539418	1038.14522	1544.75302	29.6845026	7.76071088	12.1874392	895.288420	0.697177663	4.83530676	0.0864712521	supercritical
122.692445	1.72000000	3.37681998	0.296136604	1043.24422	1552.59918	29.7486206	7.77901753	12.2020404	897.252134	0.686136710	4.85268643	0.0868781378	supercritical
123.335850	1.72000000	3.35871244	0.297733140	1048.35374	1560.45474	29.8124797	7.79728337	12.2166658	899.209639	0.675242120	4.87003848	0.0872855547	supercritical
123.979255	1.72000000	3.34080518	0.299329038	1053.47377	1568.31971	29.8760827	7.81550621	12.2313117	901.161050	0.664491452	4.88736306	0.0876934862	supercritical
124.622660	1.72000000	3.32309478	0.300924309	1058.60430	1576.19412	29.9394323	7.83368392	12.2459744	903.106476	0.653882310	4.90466034	0.0881019156	supercritical
125.266065	1.72000000	3.30557791	0.302518963	1063.74534	1584.07796	30.0025312	7.85181443	12.2606504	905.046025	0.643412340	4.92193047	0.0885108262	supercritical
125.909470	1.72000000	3.28825130	0.304113010	1068.89687	1591.97124	30.0653821	7.86989575	12.2753364	906.979800	0.633079233	4.93917360	0.0889202013	supercritical
126.552875	1.72000000	3.27111176	0.305706461	1074.05887	1599.87398	30.1279875	7.88792594	12.2900290	908.907904	0.622880721	4.95638989	0.0893300243	supercritical
127.196280	1.72000000	3.25415619	0.307299325	1079.23134	1607.78618	30.1903499	7.90590315	12.3047251	910.830436	0.612814576	4.97357948	0.0897402783	supercritical
127.839685	1.72000000	3.23738152	0.308891613	1084.41425	1615.70783	30.2524718	7.92382558	12.3194216	912.747492	0.602878612	4.99074253	0.0901509467	supercritical
128.483090	1.72000000	3.22078481	0.310483333	1089.60760	1623.63893	30.3143556	7.94169148	12.3341155	914.659166	0.593070684	5.00787919	0.0905620128	supercritical
129.126495	1.72000000	3.20436312	0.312074494	1094.81136	1631.57949	30.3760037	7.95949919	12.3488040	916.565549	0.583388683	5.02498960	0.0909734599	supercritical
129.769900	1.72000000	3.18811362	0.313665107	1100.02551	1639.52949	30.4374184	7.97724708	12.3634842	918.466730	0.573830541	5.04207392	0.0913852714	supercritical
130.413305	1.72000000	3.17203354	0.315255179	1105.25003	1647.48894	30.4986019	7.99493359	12.3781534	920.362796	0.564394226	5.05913229	0.0917974307	supercritical
131.056710	1.72000000	3.15612014	0.316844719	1110.48491	1655.45782	30.5595564	8.01255723	12.3928091	922.253831	0.555077744	5.07616486	0.0922099212	supercritical
131.700115	1.72000000	3.14037078	0.318433736	1115.73010	1663.43613	30.6202842	8.03011655	12.4074487	924.139917	0.545879135	5.09317178	0.0926227264	supercritical
132.343520	1.72000000	3.12478285	0.320022238	1120.98560	1671.42385	30.6807873	8.04761016	12.4220697	926.021134	0.536796478	5.11015318	0.0930358300	supercritical
132.986925	1.72000000	3.10935380	0.321610233	1126.25137	1679.42097	30.7410679	8.06503673	12.4366699	927.897559	0.527827885	5.12710921	0.0934492155	supercritical
133.630330	1.72000000	3.09408115	0.323197729	1131.52738	1687.42747	30.8011279	8.08239498	12.4512470	929.769270	0.518971501	5.14404001	0.0938628667	supercritical
134.273735	1.72000000	3.07896245	0.324784734	1136.81361	1695.44335	30.8609694	8.09968367	12.4657987	931.636338	0.510225507	5.16094573	0.0942767674	supercritical
134.917140	1.72000000	3.06399533	0.326371255	1142.11003	1703.46858	30.9205943	8.11690163	12.4803230	933.498837	0.501588116	5.17782650	0.0946909015	supercritical
135.560545	1.72000000	3.04917744	0.327957300	1147.41660	1711.50315	30.9800046	8.13404772	12.4948177	935.356835	0.493057574	5.19468246	0.0951052531	supercritical
136.203950	1.72000000	3.03450651	0.329542876	1152.73329	1719.54703	31.0392021	8.15112086	12.5092810	937.210401	0.484632157	5.21151376	0.0955198061	supercritical
136.847355	1.72000000	3.01998028	0.331127990	1158.06007	1727.60021	31.0981888	8.16812002	12.5237109	939.059601	0.476310174	5.22832052	0.0959345449	supercritical
137.490760	1.72000000	3.00559658	0.332712649	1163.39691	1735.66266	31.1569663	8.18504421	12.5381056	940.904500	0.468089965	5.24510290	0.0963494538	supercritical
138.134165	1.72000000	2.99135324	0.334296861	1168.74376	1743.73436	31.2155366	8.20189248	12.5524633	942.745161	0.459969898	5.26186101	0.0967645172	supercritical
138.777570	1.72000000	2.97724818	0.335880632	1174.10060	1751.81529	31.2739013	8.21866394	12.5667824	944.581644	0.451948372	5.27859500	0.0971797197	supercritical
139.420975	1.72000000	2.96327933	0.337463968	1179.46739	1759.90542	31.3320622	8.23535771	12.5810611	946.414010	0.444023814	5.29530499	0.0975950461	supercritical
140.064380	1.72000000	2.94944467	0.339046875	1184.84409	1768.00472	31.3900209	8.25197300	12.5952980	948.242316	0.436194682	5.31199113	0.0980104811	supercritical
140.707785	1.72000000	2.93574223	0.340629362	1190.23066	1776.11316	31.4477792	8.26850901	12.6094915	950.066619	0.428459458	5.32865355	0.0984260099	supercritical
141.351190	1.72000000	2.92217006	0.342211432	1195.62706	1784.23073	31.5053386	8.28496502	12.6236401	951.886974	0.420816655	5.34529236	0.0988416175	supercritical
141.994595	1.72000000	2.90872627	0.343793093	1201.03326	1792.35738	31.5627008	8.30134033	12.6377425	953.703435	0.413264810	5.36190771	0.0992572892	supercritical
142.638000	1.72000000	2.89540899	0.345374351	1206.44921	1800.49309	31.6198672	8.31763427	12.6517972	955.516054	0.405802488	5.37849972	0.0996730105	supercritical
143.281405	1.72000000	2.88221641	0.346955210	1211.87486	1808.63783	31.6768396	8.33384623	12.6658031	957.324881	0.398428280	5.39506853	0.100088767	supercritical
143.924810	1.72000000	2.86914672	0.348535678	1217.31019	1816.79156	31.7336193	8.34997561	12.6797588	959.129967	0.391140801	5.41161424	0.100504544	supercritical
144.568215	1.72000000	2.85619819	0.350115760	1222.75515	1824.95426	31.7902079	8.36602186	12.6936632	960.931361	0.383938693	5.42813701	0.100920329	supercritical
145.211620	1.72000000	2.84336908	0.351695461	1228.20969	1833.12588	31.8466068	8.38198446	12.7075152	962.729108	0.376820619	5.44463694	0.101336106	supercritical
145.855025	1.72000000	2.83065772	0.353274786	1233.67377	1841.30640	31.9028175	8.39786293	12.7213136	964.523255	0.369785271	5.46111416	0.101751862	supercritical
146.498430	1.72000000	2.81806244	0.354853742	1239.14735	1849.49578	31.9588414	8.41365680	12.7350574	966.313847	0.362831360	5.47756880	0.102167584	supercritical
147.141835	1.72000000	2.80558162	0.356432332	1244.63038	1857.69399	32.0146799	8.42936565	12.7487456	968.100928	0.355957622	5.49400098	0.102583259	supercritical
147.785240	1.72000000	2.79321367	0.358010563	1250.12282	1865.90098	32.0703344	8.44498910	12.7623773	969.884539	0.349162816	5.51041081	0.102998872	supercritical
148.428645	1.72000000	2.78095704	0.359588439	1255.62462	1874.11673	32.1258062	8.46052676	12.7759515	971.664723	0.342445723	5.52679843	0.103414412	supercritical
149.072050	1.72000000	2.76881017	0.361165966	1261.13573	1882.34119	32.1810966	8.47597832	12.7894673	973.441521	0.335805145	5.54316394	0.103829864	supercritical
149.715455	1.72000000	2.75677158	0.362743147	1266.65612	1890.57433	32.2362070	8.49134345	12.8029241	975.214971	0.329239906	5.55950748	0.104245218	supercritical
150.358860	1.72000000	2.74483979	0.364319988	1272.18573	1898.81611	32.2911387	8.50662187	12.8163208	976.985112	0.322748851	5.57582914	0.104660459	supercritical
151.002265	1.72000000	2.73301334	0.365896494	1277.72452	1907.06649	32.3458928	8.52181334	12.8296569	978.751981	0.316330847	5.59212907	0.105075576	supercritical
151.645670	1.72000000	2.72129082	0.367472669	1283.27244	1915.32543	32.4004708	8.53691761	12.8429315	980.515616	0.309984778	5.60840736	0.105490556	supercritical
152.289075	1.72000000	2.70967082	0.369048517	1288.82944	1923.59289	32.4548737	8.55193449	12.8561440	982.276052	0.303709550	5.62466413	0.105905388	supercritical
152.932480	1.72000000	2.69815199	0.370624044	1294.39548	1931.86883	32.5091028	8.56686378	12.8692937	984.033324	0.297504088	5.64089951	0.106320060	supercritical
153.575885	1.72000000	2.68673296	0.372199252	1299.97050	1940.15321	32.5631593	8.58170533	12.8823801	985.787466	0.291367338	5.65711359	0.106734560	supercritical
154.219290	1.72000000	2.67541243	0.373774147	1305.55446	1948.44599	32.6170445	8.59645900	12.8954025	987.538512	0.285298260	5.67330650	0.107148878	supercritical
154.862695	1.72000000	2.66418909	0.375348733	1311.14731	1956.74713	32.6707593	8.61112468	12.9083605	989.286493	0.279295838	5.68947835	0.107563001	supercritical
155.506100	1.72000000	2.65306167	0.376923014	1316.74900	1965.05659	32.7243051	8.62570227	12.9212534	991.031442	0.273359070	5.70562925	0.107976919	supercritical
156.149505	1.72000000	2.64202891	0.378496994	1322.35949	1973.37432	32.7776828	8.64019169	12.9340808	992.773389	0.267486972	5.72175930	0.108390620	supercritical
156.792910	1.72000000	2.63108959	0.380070676	1327.97871	1981.70028	32.8308937	8.65459290	12.9468423	994.512365	0.261678581	5.73786862	0.108804096	supercritical
157.436315	1.72000000	2.62024250	0.381644066	1333.60663	1990.03443	32.8839388	8.66890584	12.9595374	996.248399	0.255932946	5.75395731	0.109217334	supercritical
158.079720	1.72000000	2.60948645	0.383217166	1339.24320	1998.37672	32.9368192	8.68313052	12.9721656	997.981520	0.250249136	5.77002549	0.109630325	supercritical
158.723125	1.72000000	2.59882027	0.384789980	1344.88836	2006.72713	32.9895359	8.69726692	12.9847268	999.711757	0.244626235	5.78607326	0.110043059	supercritical
159.366530	1.72000000	2.58824283	0.386362512	1350.54207	2015.08559	33.0420901	8.71131506	12.9972203	1001.43914	0.239063345	5.80210073	0.110455526	supercritical
160.009935	1.72000000	2.57775298	0.387934766	1356.20427	2023.45206	33.0944828	8.72527498	13.0096461	1003.16369	0.233559580	5.81810800	0.110867716	supercritical
160.653340	1.72000000	2.56734964	0.389506745	1361.87491	2031.82651	33.1467149	8.73914673	13.0220036	1004.88543	0.228114073	5.83409517	0.111279619	supercritical
161.296745	1.72000000	2.55703170	0.391078453	1367.55395	2040.20889	33.1987875	8.75293038	13.0342928	1006.60440	0.222725971	5.85006235	0.111691227	supercritical
161.940150	1.72000000	2.54679810	0.392649893	1373.24134	2048.59916	33.2507015	8.76662600	13.0465132	1008.32061	0.217394435	5.86600965	0.112102531	supercritical
162.583555	1.72000000	2.53664778	0.394221069	1378.93702	2056.99726	33.3024581	8.78023368	13.0586647	1010.03410	0.212118641	5.88193716	0.112513521	supercritical
163.226960	1.72000000	2.52657972	0.395791984	1384.64095	2065.40316	33.3540581	8.79375355	13.0707471	1011.74488	0.206897781	5.89784499	0.112924188	supercritical
163.870365	1.72000000	2.51659290	0.397362641	1390.35307	2073.81682	33.4055024	8.80718571	13.0827602	1013.45298	0.201731059	5.91373323	0.113334525	supercritical
164.513770	1.72000000	2.50668632	0.398933043	1396.07334	2082.23817	33.4567922	8.82053031	13.0947037	1015.15842	0.196617694	5.92960200	0.113744522	supercritical
165.157175	1.72000000	2.49685899	0.400503194	1401.80170	2090.66720	33.5079282	8.83378749	13.1065776	1016.86123	0.191556917	5.94545138	0.114154172	supercritical
165.800580	1.72000000	2.48710995	0.402073097	1407.53811	2099.10384	33.5589114	8.84695742	13.1183816	1018.56143	0.186547974	5.96128147	0.114563467	supercritical
166.443985	1.72000000	2.47743825	0.403642754	1413.28251	2107.54805	33.6097428	8.86004027	13.1301158	1020.25903	0.181590122	5.97709238	0.114972398	supercritical
167.087390	1.72000000	2.46784296	0.405212170	1419.03485	2115.99978	33.6604231	8.87303621	13.1417799	1021.95407	0.176682634	5.99288419	0.115380959	supercritical
167.730795	1.72000000	2.45832315	0.406781346	1424.79509	2124.45900	33.7109534	8.88594544	13.1533739	1023.64655	0.171824792	6.00865701	0.115789141	supercritical
168.374200	1.72000000	2.44887792	0.408350286	1430.56317	2132.92566	33.7613345	8.89876818	13.1648977	1025.33650	0.167015892	6.02441093	0.116196937	supercritical
169.017605	1.72000000	2.43950638	0.409918993	1436.33904	2141.39971	33.8115672	8.91150462	13.1763513	1027.02395	0.162255242	6.04014605	0.116604341	supercritical
169.661010	1.72000000	2.43020766	0.411487469	1442.12266	2149.88111	33.8616525	8.92415499	13.1877346	1028.70891	0.157542162	6.05586246	0.117011345	supercritical
170.304415	1.72000000	2.42098089	0.413055718	1447.91397	2158.36981	33.9115911	8.93671954	13.1990477	1030.39139	0.152875983	6.07156025	0.117417942	supercritical
170.947820	1.72000000	2.41182523	0.414623741	1453.71292	2166.86576	33.9613840	8.94919849	13.2102904	1032.07143	0.148256048	6.08723952	0.117824126	supercritical
171.591225	1.72000000	2.40273984	0.416191542	1459.51947	2175.36892	34.0110319	8.96159210	13.2214628	1033.74903	0.143681709	6.10290036	0.118229891	supercritical
172.234630	1.72000000	2.39372390	0.417759123	1465.33356	2183.87925	34.0605357	8.97390064	13.2325650	1035.42421	0.139152333	6.11854286	0.118635229	supercritical
172.878035	1.72000000	2.38477661	0.419326488	1471.15515	2192.39671	34.1098961	8.98612435	13.2435969	1037.09700	0.134667294	6.13416710	0.119040136	supercritical
173.521440	1.72000000	2.37589716	0.420893638	1476.98418	2200.92123	34.1591141	8.99826352	13.2545586	1038.76740	0.130225978	6.14977319	0.119444604	supercritical
174.164845	1.72000000	2.36708478	0.422460576	1482.82060	2209.45279	34.2081903	9.01031844	13.2654501	1040.43544	0.125827782	6.16536121	0.119848628	supercritical
174.808250	1.72000000	2.35833870	0.424027304	1488.66437	2217.99133	34.2571256	9.02228938	13.2762716	1042.10114	0.121472112	6.18093124	0.120252203	supercritical
175.451655	1.72000000	2.34965815	0.425593826	1494.51543	2226.53681	34.3059207	9.03417664	13.2870230	1043.76450	0.117158385	6.19648339	0.120655323	supercritical
176.095060	1.72000000	2.34104239	0.427160143	1500.37375	2235.08919	34.3545765	9.04598052	13.2977045	1045.42555	0.112886027	6.21201772	0.121057983	supercritical
176.738465	1.72000000	2.33249068	0.428726257	1506.23926	2243.64842	34.4030936	9.05770133	13.3083162	1047.08431	0.108654473	6.22753434	0.121460177	supercritical
177.381870	1.72000000	2.32400231	0.430292172	1512.11191	2252.21445	34.4514728	9.06933939	13.3188581	1048.74077	0.104463168	6.24303332	0.121861900	supercritical
178.025275	1.72000000	2.31557655	0.431857890	1517.99167	2260.78724	34.4997150	9.08089501	13.3293305	1050.39497	0.100311568	6.25851476	0.122263148	supercritical
178.668680	1.72000000	2.30721270	0.433423412	1523.87848	2269.36675	34.5478207	9.09236850	13.3397334	1052.04692	0.0961991347	6.27397873	0.122663916	supercritical
179.312085	1.72000000	2.29891008	0.434988741	1529.77230	2277.95293	34.5957908	9.10376021	13.3500669	1053.69663	0.0921253414	6.28942533	0.123064198	supercritical
179.955490	1.72000000	2.29066800	0.436553879	1535.67306	2286.54574	34.6436260	9.11507047	13.3603312	1055.34411	0.0880896687	6.30485463	0.123463991	supercritical
180.598895	1.72000000	2.28248579	0.438118828	1541.58074	2295.14512	34.6913270	9.12629961	13.3705265	1056.98939	0.0840916064	6.32026671	0.123863291	supercritical
181.242300	1.72000000	2.27436279	0.439683591	1547.49527	2303.75105	34.7388944	9.13744797	13.3806529	1058.63247	0.0801306522	6.33566167	0.124262093	supercritical
181.885705	1.72000000	2.26629835	0.441248170	1553.41661	2312.36347	34.7863291	9.14851590	13.3907105	1060.27336	0.0762063124	6.35103958	0.124660392	supercritical
182.529110	1.72000000	2.25829183	0.442812566	1559.34472	2320.98233	34.8336316	9.15950375	13.4006996	1061.91209	0.0723181013	6.36640053	0.125058186	supercritical
183.172515	1.72000000	2.25034259	0.444376782	1565.27954	2329.60761	34.8808027	9.17041187	13.4106204	1063.54866	0.0684655411	6.38174459	0.125455470	supercritical
183.815920	1.72000000	2.24245002	0.445940820	1571.22103	2338.23924	34.9278431	9.18124063	13.4204729	1065.18309	0.0646481617	6.39707184	0.125852241	supercritical
184.459325	1.72000000	2.23461349	0.447504682	1577.16914	2346.87719	34.9747535	9.19199037	13.4302574	1066.81539	0.0608655007	6.41238237	0.126248494	supercritical
185.102730	1.72000000	2.22683241	0.449068369	1583.12382	2355.52141	35.0215344	9.20266147	13.4399742	1068.44557	0.0571171034	6.42767624	0.126644228	supercritical
185.746135	1.72000000	2.21910618	0.450631884	1589.08503	2364.17187	35.0681866	9.21325429	13.4496234	1070.07364	0.0534025220	6.44295355	0.127039438	supercritical
186.389540	1.72000000	2.21143422	0.452195228	1595.05272	2372.82851	35.1147108	9.22376919	13.4592052	1071.69963	0.0497213164	6.45821437	0.127434120	supercritical
187.032945	1.72000000	2.20381593	0.453758403	1601.02684	2381.49129	35.1611075	9.23420656	13.4687198	1073.32353	0.0460730534	6.47345878	0.127828274	supercritical
187.676350	1.72000000	2.19625076	0.455321412	1607.00735	2390.16018	35.2073775	9.24456675	13.4781675	1074.94537	0.0424573066	6.48868684	0.128221894	supercritical
188.319755	1.72000000	2.18873815	0.456884256	1612.99420	2398.83512	35.2535213	9.25485016	13.4875485	1076.56514	0.0388736567	6.50389865	0.128614978	supercritical
188.963160	1.72000000	2.18127753	0.458446937	1618.98735	2407.51608	35.2995396	9.26505716	13.4968631	1078.18287	0.0353216908	6.51909427	0.129007525	supercritical
189.606565	1.72000000	2.17386835	0.460009456	1624.98674	2416.20300	35.3454331	9.27518812	13.5061113	1079.79857	0.0318010030	6.53427378	0.129399530	supercritical
190.249970	1.72000000	2.16651010	0.461571816	1630.99234	2424.89586	35.3912023	9.28524343	13.5152936	1081.41224	0.0283111935	6.54943725	0.129790992	supercritical
190.893375	1.72000000	2.15920222	0.463134018	1637.00410	2433.59461	35.4368478	9.29522347	13.5244102	1083.02391	0.0248518690	6.56458476	0.130181908	supercritical
191.536780	1.72000000	2.15194420	0.464696063	1643.02197	2442.29919	35.4823703	9.30512863	13.5334612	1084.63357	0.0214226424	6.57971638	0.130572276	supercritical
192.180185	1.72000000	2.14473553	0.466257954	1649.04590	2451.00958	35.5277705	9.31495930	13.5424470	1086.24123	0.0180231326	6.59483219	0.130962093	supercritical
192.823590	1.72000000	2.13757569	0.467819692	1655.07587	2459.72574	35.5730488	9.32471585	13.5513678	1087.84692	0.0146529648	6.60993225	0.131351359	supercritical
193.466995	1.72000000	2.13046418	0.469381279	1661.11181	2468.44761	35.6182058	9.33439869	13.5602238	1089.45064	0.0113117698	6.62501664	0.131740070	supercritical
194.110400	1.72000000	2.12340050	0.470942716	1667.15368	2477.17515	35.6632423	9.34400819	13.5690154	1091.05240	0.00799918426	6.64008543	0.132128224	supercritical
194.753805	1.72000000	2.11638418	0.472504005	1673.20145	2485.90834	35.7081587	9.35354476	13.5777428	1092.65220	0.00471485062	6.65513869	0.132515821	supercritical
195.397210	1.72000000	2.10941472	0.474065147	1679.25506	2494.64712	35.7529556	9.36300878	13.5864062	1094.25007	0.00145841683	6.67017649	0.132902858	supercritical
196.040615	1.72000000	2.10249166	0.475626144	1685.31448	2503.39145	35.7976337	9.37240064	13.5950060	1095.84601	-0.00177046369	6.68519890	0.133289334	supercritical
196.684020	1.72000000	2.09561452	0.477186998	1691.37965	2512.14129	35.8421934	9.38172074	13.6035424	1097.44003	-0.00497213212	6.70020599	0.133675247	supercritical
197.327425	1.72000000	2.08878284	0.478747710	1697.45055	2520.89661	35.8866354	9.39096948	13.6120156	1099.03213	-0.00814692435	6.71519783	0.134060596	supercritical
197.970830	1.72000000	2.08199617	0.480308281	1703.52711	2529.65736	35.9309601	9.40014723	13.6204261	1100.62234	-0.0112951711	6.73017449	0.134445379	supercritical
198.614235	1.72000000	2.07525405	0.481868713	1709.60931	2538.42349	35.9751683	9.40925440	13.6287740	1102.21065	-0.0144171980	6.74513603	0.134829596	supercritical
199.257640	1.72000000	2.06855605	0.483429008	1715.69709	2547.19499	36.0192603	9.41829139	13.6370596	1103.79708	-0.0175133256	6.76008253	0.135213245	supercritical
199.901045	1.72000000	2.06190173	0.484989166	1721.79042	2555.97179	36.0632369	9.42725859	13.6452832	1105.38163	-0.0205838696	6.77501405	0.135596325	supercritical
200.544450	1.72000000	2.05529065	0.486549189	1727.88925	2564.75386	36.1070984	9.43615638	13.6534452	1106.96432	-0.0236291410	6.78993065	0.135978835	supercritical
201.187855	1.72000000	2.04872239	0.488109079	1733.99355	2573.54116	36.1508455	9.44498518	13.6615458	1108.54515	-0.0266494457	6.80483240	0.136360774	supercritical
201.831260	1.72000000	2.04219653	0.489668837	1740.10326	2582.33366	36.1944787	9.45374536	13.6695852	1110.12414	-0.0296450854	6.81971938	0.136742141	supercritical
202.474665	1.72000000	2.03571265	0.491228464	1746.21835	2591.13131	36.2379985	9.46243733	13.6775639	1111.70128	-0.0326163568	6.83459163	0.137122936	supercritical
203.118070	1.72000000	2.02927035	0.492787962	1752.33878	2599.93407	36.2814054	9.47106148	13.6854820	1113.27660	-0.0355635523	6.84944923	0.137503157	supercritical
203.761475	1.72000000	2.02286922	0.494347331	1758.46450	2608.74191	36.3247000	9.47961820	13.6933399	1114.85009	-0.0384869600	6.86429225	0.137882805	supercritical
204.404880	1.72000000	2.01650886	0.495906574	1764.59548	2617.55479	36.3678828	9.48810789	13.7011379	1116.42177	-0.0413868634	6.87912074	0.138261879	supercritical
205.048285	1.72000000	2.01018888	0.497465691	1770.73167	2626.37266	36.4109543	9.49653095	13.7088762	1117.99164	-0.0442635420	6.89393477	0.138640377	supercritical
205.691690	1.72000000	2.00390889	0.499024684	1776.87304	2635.19549	36.4539150	9.50488775	13.7165552	1119.55971	-0.0471172709	6.90873441	0.139018301	supercritical
206.335095	1.72000000	1.99766851	0.500583553	1783.01954	2644.02325	36.4967654	9.51317870	13.7241752	1121.12600	-0.0499483211	6.92351970	0.139395649	supercritical
206.978500	1.72000000	1.99146735	0.502142301	1789.17113	2652.85589	36.5395061	9.52140419	13.7317365	1122.69050	-0.0527569598	6.93829073	0.139772421	supercritical
207.621905	1.72000000	1.98530506	0.503700928	1795.32777	2661.69337	36.5821374	9.52956461	13.7392394	1124.25323	-0.0555434500	6.95304754	0.140148617	supercritical
