Temperature (K)	Pressure (MPa)	Density (kg/m3)	Volume (m3/kg)	Internal Energy (kJ/kg)	Enthalpy (kJ/kg)	Entropy (J/g*K)	Cv (J/g*K)	Cp (J/g*K)	Sound Spd. (m/s)	Joule-Thomson (K/MPa)	Viscosity (uPa*s)	Therm. Cond. (W/m*K)	Phase
339.519930	41.0700000	23.8061984	0.0420058668	3062.12218	4787.30313	30.3099461	10.5689136	14.8915136	1735.18088	-0.483108523	10.5677744	0.234012341	supercritical
340.163335	41.0700000	23.7688717	0.0420718329	3068.99405	4796.88423	30.3381390	10.5695286	14.8909698	1736.12974	-0.483373139	10.5779382	0.234242249	supercritical
340.806740	41.0700000	23.7316658	0.0421377921	3075.86586	4806.46498	30.3662775	10.5701327	14.8904209	1737.07866	-0.483637432	10.5881067	0.234472113	supercritical
341.450145	41.0700000	23.6945801	0.0422037443	3082.73759	4816.04537	30.3943619	10.5707261	14.8898670	1738.02765	-0.483901401	10.5982799	0.234701933	supercritical
342.093550	41.0700000	23.6576140	0.0422696896	3089.60925	4825.62541	30.4223925	10.5713088	14.8893081	1738.97668	-0.484165043	10.6084577	0.234931710	supercritical
342.736955	41.0700000	23.6207668	0.0423356281	3096.48083	4835.20508	30.4503692	10.5718809	14.8887444	1739.92577	-0.484428357	10.6186401	0.235161443	supercritical
343.380360	41.0700000	23.5840381	0.0424015597	3103.35233	4844.78439	30.4782925	10.5724427	14.8881759	1740.87491	-0.484691338	10.6288269	0.235391134	supercritical
344.023765	41.0700000	23.5474272	0.0424674845	3110.22374	4854.36333	30.5061624	10.5729941	14.8876027	1741.82409	-0.484953987	10.6390182	0.235620781	supercritical
344.667170	41.0700000	23.5109335	0.0425334026	3117.09506	4863.94190	30.5339792	10.5735353	14.8870249	1742.77330	-0.485216299	10.6492138	0.235850386	supercritical
345.310575	41.0700000	23.4745565	0.0425993139	3123.96628	4873.52010	30.5617430	10.5740664	14.8864426	1743.72255	-0.485478274	10.6594138	0.236079949	supercritical
345.953980	41.0700000	23.4382956	0.0426652184	3130.83741	4883.09793	30.5894540	10.5745876	14.8858557	1744.67182	-0.485739908	10.6696180	0.236309469	supercritical
346.597385	41.0700000	23.4021502	0.0427311162	3137.70843	4892.67537	30.6171124	10.5750988	14.8852645	1745.62112	-0.486001200	10.6798265	0.236538946	supercritical
347.240790	41.0700000	23.3661198	0.0427970074	3144.57934	4902.25243	30.6447185	10.5756003	14.8846690	1746.57043	-0.486262148	10.6900391	0.236768382	supercritical
347.884195	41.0700000	23.3302037	0.0428628919	3151.45014	4911.82911	30.6722723	10.5760922	14.8840692	1747.51976	-0.486522749	10.7002559	0.236997776	supercritical
348.527600	41.0700000	23.2944015	0.0429287697	3158.32083	4921.40540	30.6997741	10.5765745	14.8834653	1748.46910	-0.486783002	10.7104768	0.237227128	supercritical
349.171005	41.0700000	23.2587126	0.0429946410	3165.19140	4930.98130	30.7272241	10.5770473	14.8828572	1749.41844	-0.487042905	10.7207016	0.237456439	supercritical
349.814410	41.0700000	23.2231365	0.0430605057	3172.06184	4940.55681	30.7546224	10.5775109	14.8822452	1750.36779	-0.487302455	10.7309305	0.237685709	supercritical
350.457815	41.0700000	23.1876725	0.0431263639	3178.93216	4950.13192	30.7819692	10.5779651	14.8816291	1751.31713	-0.487561650	10.7411633	0.237914937	supercritical
351.101220	41.0700000	23.1523201	0.0431922155	3185.80235	4959.70664	30.8092648	10.5784103	14.8810093	1752.26647	-0.487820490	10.7514000	0.238144125	supercritical
351.744625	41.0700000	23.1170789	0.0432580606	3192.67241	4969.28095	30.8365092	10.5788464	14.8803856	1753.21579	-0.488078971	10.7616405	0.238373272	supercritical
352.388030	41.0700000	23.0819482	0.0433238992	3199.54232	4978.85487	30.8637027	10.5792736	14.8797581	1754.16510	-0.488337091	10.7718848	0.238602379	supercritical
353.031435	41.0700000	23.0469276	0.0433897315	3206.41210	4988.42837	30.8908455	10.5796920	14.8791271	1755.11439	-0.488594850	10.7821328	0.238831445	supercritical
353.674840	41.0700000	23.0120165	0.0434555572	3213.28174	4998.00148	30.9179376	10.5801016	14.8784924	1756.06366	-0.488852246	10.7923845	0.239060471	supercritical
354.318245	41.0700000	22.9772144	0.0435213766	3220.15123	5007.57417	30.9449794	10.5805026	14.8778542	1757.01290	-0.489109275	10.8026399	0.239289457	supercritical
354.961650	41.0700000	22.9425207	0.0435871896	3227.02057	5017.14645	30.9719710	10.5808951	14.8772125	1757.96210	-0.489365937	10.8128989	0.239518404	supercritical
355.605055	41.0700000	22.9079350	0.0436529963	3233.88975	5026.71831	30.9989125	10.5812792	14.8765675	1758.91127	-0.489622230	10.8231614	0.239747311	supercritical
356.248460	41.0700000	22.8734566	0.0437187967	3240.75878	5036.28976	31.0258041	10.5816549	14.8759191	1759.86041	-0.489878153	10.8334275	0.239976179	supercritical
356.891865	41.0700000	22.8390852	0.0437845907	3247.62765	5045.86079	31.0526460	10.5820224	14.8752675	1760.80950	-0.490133702	10.8436970	0.240205007	supercritical
357.535270	41.0700000	22.8048203	0.0438503785	3254.49636	5055.43140	31.0794385	10.5823818	14.8746127	1761.75854	-0.490388878	10.8539699	0.240433797	supercritical
358.178675	41.0700000	22.7706612	0.0439161600	3261.36490	5065.00159	31.1061815	10.5827331	14.8739548	1762.70753	-0.490643677	10.8642463	0.240662548	supercritical
358.822080	41.0700000	22.7366075	0.0439819354	3268.23327	5074.57136	31.1328754	10.5830764	14.8732939	1763.65647	-0.490898099	10.8745259	0.240891261	supercritical
359.465485	41.0700000	22.7026587	0.0440477045	3275.10147	5084.14069	31.1595203	10.5834120	14.8726299	1764.60535	-0.491152142	10.8848089	0.241119935	supercritical
360.108890	41.0700000	22.6688143	0.0441134674	3281.96950	5093.70961	31.1861163	10.5837397	14.8719631	1765.55417	-0.491405804	10.8950951	0.241348572	supercritical
360.752295	41.0700000	22.6350738	0.0441792242	3288.83735	5103.27809	31.2126637	10.5840598	14.8712934	1766.50292	-0.491659084	10.9053846	0.241577170	supercritical
361.395700	41.0700000	22.6014367	0.0442449749	3295.70501	5112.84613	31.2391625	10.5843723	14.8706208	1767.45161	-0.491911980	10.9156772	0.241805731	supercritical
362.039105	41.0700000	22.5679026	0.0443107195	3302.57250	5122.41375	31.2656131	10.5846773	14.8699456	1768.40022	-0.492164491	10.9259729	0.242034254	supercritical
362.682510	41.0700000	22.5344709	0.0443764580	3309.43980	5131.98093	31.2920154	10.5849749	14.8692677	1769.34876	-0.492416615	10.9362717	0.242262740	supercritical
363.325915	41.0700000	22.5011412	0.0444421904	3316.30691	5141.54767	31.3183698	10.5852653	14.8685871	1770.29722	-0.492668351	10.9465736	0.242491189	supercritical
363.969320	41.0700000	22.4679129	0.0445079168	3323.17383	5151.11397	31.3446763	10.5855483	14.8679041	1771.24560	-0.492919697	10.9568785	0.242719601	supercritical
364.612725	41.0700000	22.4347857	0.0445736372	3330.04056	5160.67984	31.3709352	10.5858243	14.8672185	1772.19389	-0.493170652	10.9671863	0.242947977	supercritical
365.256130	41.0700000	22.4017590	0.0446393517	3336.90709	5170.24526	31.3971465	10.5860932	14.8665305	1773.14209	-0.493421214	10.9774971	0.243176316	supercritical
365.899535	41.0700000	22.3688325	0.0447050601	3343.77342	5179.81024	31.4233105	10.5863552	14.8658402	1774.09020	-0.493671383	10.9878108	0.243404619	supercritical
366.542940	41.0700000	22.3360055	0.0447707627	3350.63955	5189.37477	31.4494274	10.5866103	14.8651476	1775.03821	-0.493921156	10.9981273	0.243632886	supercritical
367.186345	41.0700000	22.3032776	0.0448364593	3357.50547	5198.93886	31.4754972	10.5868586	14.8644527	1775.98613	-0.494170532	11.0084467	0.243861117	supercritical
367.829750	41.0700000	22.2706485	0.0449021501	3364.37119	5208.50250	31.5015201	10.5871002	14.8637556	1776.93394	-0.494419511	11.0187688	0.244089312	supercritical
368.473155	41.0700000	22.2381176	0.0449678349	3371.23671	5218.06569	31.5274964	10.5873352	14.8630564	1777.88165	-0.494668090	11.0290937	0.244317472	supercritical
369.116560	41.0700000	22.2056844	0.0450335140	3378.10201	5227.62842	31.5534261	10.5875637	14.8623551	1778.82924	-0.494916269	11.0394212	0.244545597	supercritical
369.759965	41.0700000	22.1733486	0.0450991872	3384.96709	5237.19071	31.5793094	10.5877857	14.8616518	1779.77673	-0.495164045	11.0497515	0.244773687	supercritical
370.403370	41.0700000	22.1411097	0.0451648546	3391.83197	5246.75255	31.6051465	10.5880013	14.8609466	1780.72410	-0.495411419	11.0600843	0.245001743	supercritical
371.046775	41.0700000	22.1089672	0.0452305163	3398.69662	5256.31393	31.6309375	10.5882107	14.8602394	1781.67136	-0.495658389	11.0704198	0.245229763	supercritical
371.690180	41.0700000	22.0769207	0.0452961722	3405.56106	5265.87485	31.6566826	10.5884138	14.8595304	1782.61849	-0.495904953	11.0807578	0.245457750	supercritical
372.333585	41.0700000	22.0449697	0.0453618223	3412.42528	5275.43532	31.6823820	10.5886109	14.8588196	1783.56550	-0.496151111	11.0910984	0.245685702	supercritical
372.976990	41.0700000	22.0131139	0.0454274668	3419.28927	5284.99533	31.7080358	10.5888018	14.8581071	1784.51239	-0.496396860	11.1014414	0.245913621	supercritical
373.620395	41.0700000	21.9813527	0.0454931056	3426.15303	5294.55488	31.7336441	10.5889868	14.8573929	1785.45914	-0.496642201	11.1117869	0.246141505	supercritical
374.263800	41.0700000	21.9496858	0.0455587387	3433.01657	5304.11397	31.7592071	10.5891659	14.8566770	1786.40577	-0.496887132	11.1221348	0.246369357	supercritical
374.907205	41.0700000	21.9181127	0.0456243662	3439.87988	5313.67260	31.7847250	10.5893392	14.8559596	1787.35225	-0.497131652	11.1324850	0.246597175	supercritical
375.550610	41.0700000	21.8866330	0.0456899880	3446.74296	5323.23077	31.8101979	10.5895068	14.8552406	1788.29860	-0.497375759	11.1428377	0.246824960	supercritical
376.194015	41.0700000	21.8552463	0.0457556043	3453.60580	5332.78847	31.8356260	10.5896687	14.8545202	1789.24481	-0.497619453	11.1531926	0.247052712	supercritical
376.837420	41.0700000	21.8239521	0.0458212150	3460.46841	5342.34571	31.8610094	10.5898250	14.8537984	1790.19088	-0.497862732	11.1635498	0.247280432	supercritical
377.480825	41.0700000	21.7927500	0.0458868202	3467.33078	5351.90249	31.8863482	10.5899758	14.8530752	1791.13680	-0.498105597	11.1739093	0.247508119	supercritical
378.124230	41.0700000	21.7616396	0.0459524198	3474.19292	5361.45880	31.9116427	10.5901212	14.8523506	1792.08257	-0.498348044	11.1842710	0.247735774	supercritical
378.767635	41.0700000	21.7306206	0.0460180139	3481.05481	5371.01464	31.9368929	10.5902612	14.8516248	1793.02818	-0.498590075	11.1946349	0.247963397	supercritical
379.411040	41.0700000	21.6996924	0.0460836025	3487.91646	5380.57002	31.9620991	10.5903959	14.8508978	1793.97365	-0.498831687	11.2050009	0.248190989	supercritical
380.054445	41.0700000	21.6688547	0.0461491857	3494.77787	5390.12492	31.9872612	10.5905254	14.8501696	1794.91895	-0.499072879	11.2153691	0.248418549	supercritical
380.697850	41.0700000	21.6381071	0.0462147634	3501.63903	5399.67936	32.0123797	10.5906498	14.8494403	1795.86410	-0.499313652	11.2257393	0.248646077	supercritical
381.341255	41.0700000	21.6074491	0.0462803357	3508.49994	5409.23333	32.0374544	10.5907690	14.8487099	1796.80909	-0.499554003	11.2361116	0.248873575	supercritical
381.984660	41.0700000	21.5768804	0.0463459026	3515.36061	5418.78683	32.0624857	10.5908833	14.8479785	1797.75391	-0.499793932	11.2464859	0.249101041	supercritical
382.628065	41.0700000	21.5464006	0.0464114642	3522.22103	5428.33986	32.0874735	10.5909927	14.8472461	1798.69856	-0.500033438	11.2568622	0.249328477	supercritical
383.271470	41.0700000	21.5160093	0.0464770203	3529.08119	5437.89242	32.1124182	10.5910971	14.8465128	1799.64304	-0.500272520	11.2672405	0.249555883	supercritical
383.914875	41.0700000	21.4857060	0.0465425712	3535.94110	5447.44450	32.1373198	10.5911968	14.8457786	1800.58736	-0.500511177	11.2776207	0.249783258	supercritical
384.558280	41.0700000	21.4554904	0.0466081167	3542.80076	5456.99611	32.1621785	10.5912918	14.8450436	1801.53149	-0.500749409	11.2880028	0.250010603	supercritical
385.201685	41.0700000	21.4253621	0.0466736569	3549.66016	5466.54725	32.1869944	10.5913820	14.8443078	1802.47545	-0.500987214	11.2983868	0.250237918	supercritical
385.845090	41.0700000	21.3953207	0.0467391918	3556.51931	5476.09792	32.2117677	10.5914677	14.8435712	1803.41923	-0.501224592	11.3087727	0.250465204	supercritical
386.488495	41.0700000	21.3653659	0.0468047215	3563.37819	5485.64811	32.2364984	10.5915489	14.8428339	1804.36283	-0.501461542	11.3191603	0.250692460	supercritical
387.131900	41.0700000	21.3354972	0.0468702460	3570.23682	5495.19782	32.2611868	10.5916256	14.8420960	1805.30625	-0.501698063	11.3295498	0.250919688	supercritical
387.775305	41.0700000	21.3057142	0.0469357652	3577.09519	5504.74706	32.2858329	10.5916979	14.8413575	1806.24948	-0.501934155	11.3399410	0.251146886	supercritical
388.418710	41.0700000	21.2760166	0.0470012793	3583.95329	5514.29583	32.3104370	10.5917659	14.8406184	1807.19252	-0.502169816	11.3503339	0.251374056	supercritical
389.062115	41.0700000	21.2464041	0.0470667881	3590.81113	5523.84412	32.3349992	10.5918296	14.8398787	1808.13536	-0.502405046	11.3607285	0.251601197	supercritical
389.705520	41.0700000	21.2168762	0.0471322919	3597.66871	5533.39193	32.3595195	10.5918891	14.8391386	1809.07802	-0.502639844	11.3711248	0.251828309	supercritical
390.348925	41.0700000	21.1874325	0.0471977904	3604.52602	5542.93927	32.3839981	10.5919445	14.8383980	1810.02048	-0.502874210	11.3815228	0.252055394	supercritical
390.992330	41.0700000	21.1580728	0.0472632839	3611.38306	5552.48613	32.4084352	10.5919958	14.8376571	1810.96274	-0.503108143	11.3919223	0.252282451	supercritical
391.635735	41.0700000	21.1287965	0.0473287723	3618.23984	5562.03252	32.4328310	10.5920431	14.8369158	1811.90481	-0.503341642	11.4023235	0.252509480	supercritical
392.279140	41.0700000	21.0996035	0.0473942556	3625.09635	5571.57842	32.4571854	10.5920864	14.8361741	1812.84667	-0.503574706	11.4127262	0.252736482	supercritical
392.922545	41.0700000	21.0704932	0.0474597339	3631.95258	5581.12385	32.4814987	10.5921258	14.8354322	1813.78833	-0.503807335	11.4231304	0.252963456	supercritical
393.565950	41.0700000	21.0414654	0.0475252071	3638.80855	5590.66881	32.5057711	10.5921614	14.8346901	1814.72978	-0.504039528	11.4335362	0.253190403	supercritical
394.209355	41.0700000	21.0125197	0.0475906753	3645.66425	5600.21328	32.5300025	10.5921932	14.8339477	1815.67102	-0.504271285	11.4439435	0.253417324	supercritical
394.852760	41.0700000	20.9836556	0.0476561385	3652.51967	5609.75728	32.5541933	10.5922213	14.8332052	1816.61206	-0.504502605	11.4543522	0.253644218	supercritical
395.496165	41.0700000	20.9548730	0.0477215967	3659.37482	5619.30080	32.5783434	10.5922458	14.8324626	1817.55288	-0.504733487	11.4647623	0.253871086	supercritical
396.139570	41.0700000	20.9261714	0.0477870500	3666.22970	5628.84384	32.6024531	10.5922666	14.8317199	1818.49348	-0.504963931	11.4751738	0.254097927	supercritical
396.782975	41.0700000	20.8975505	0.0478524984	3673.08430	5638.38640	32.6265225	10.5922839	14.8309772	1819.43387	-0.505193937	11.4855868	0.254324742	supercritical
397.426380	41.0700000	20.8690099	0.0479179418	3679.93862	5647.92849	32.6505516	10.5922978	14.8302345	1820.37405	-0.505423503	11.4960010	0.254551532	supercritical
398.069785	41.0700000	20.8405492	0.0479833803	3686.79267	5657.47010	32.6745407	10.5923082	14.8294918	1821.31400	-0.505652629	11.5064167	0.254778296	supercritical
398.713190	41.0700000	20.8121682	0.0480488140	3693.64644	5667.01123	32.6984898	10.5923152	14.8287491	1822.25373	-0.505881315	11.5168336	0.255005035	supercritical
399.356595	41.0700000	20.7838665	0.0481142428	3700.49993	5676.55188	32.7223992	10.5923189	14.8280066	1823.19324	-0.506109560	11.5272518	0.255231749	supercritical
400.000000	41.0700000	20.7556438	0.0481796667	3707.35314	5686.09205	32.7462688	10.5923194	14.8272643	1824.13252	-0.506337364	11.5376712	0.255458438	supercritical
